      DATE/TIME      ,   CH1	 ,  CH2     ,  CH3    ,  CH4     ,   CH5     ,  CH6     ,  CH7     ,  
03/30/2024 13:29:45.3,   4.64590,   4.65180,   0.00294,   0.00299,   3.58110,   12.14850,  12.14610,  
03/30/2024 13:29:46.6,   4.64600,   4.65410,   0.00350,   0.00359,   3.57860,   12.14670,  12.14450,  
03/30/2024 13:29:47.9,   4.64710,   4.64980,   0.00328,   0.00331,   3.57600,   12.14680,  12.14350,  
03/30/2024 13:29:49.2,   4.64380,   4.64650,   0.00350,   0.00359,   3.57410,   12.14440,  12.14250,  
03/30/2024 13:29:50.5,   4.63380,   4.64400,   0.00314,   0.00338,   3.57160,   12.14320,  12.14080,  
03/30/2024 13:29:51.8,   4.63170,   4.63710,   0.00364,   0.00354,   3.56970,   12.14320,  12.14050,  
03/30/2024 13:29:53.1,   4.63060,   4.63550,   0.00351,   0.00367,   3.56790,   12.14150,  12.13910,  
03/30/2024 13:29:54.4,   4.62700,   4.63070,   0.00373,   0.00354,   3.56570,   12.13990,  12.13780,  
03/30/2024 13:29:55.7,   4.62320,   4.62700,   0.00359,   0.00378,   3.56390,   12.13860,  12.13710,  
03/30/2024 13:29:57.0,   4.62000,   4.62380,   0.00359,   0.00375,   3.56200,   12.13810,  12.13580,  
03/30/2024 13:29:58.4,   4.61850,   4.62120,   0.00364,   0.00362,   3.56020,   12.13630,  12.13450,  
03/30/2024 13:29:59.7,   4.61380,   4.61580,   0.00336,   0.00383,   3.55790,   12.13520,  12.13310,  
03/30/2024 13:30:01.0,   4.61110,   4.61170,   0.00364,   0.00375,   3.55620,   12.13470,  12.13250,  
03/30/2024 13:30:02.3,   4.60800,   4.61150,   0.00366,   0.00375,   3.55460,   12.13290,  12.13150,  
03/30/2024 13:30:03.6,   4.60740,   4.61100,   0.00379,   0.00383,   3.55280,   12.13290,  12.13010,  
03/30/2024 13:30:04.9,   4.60640,   4.60830,   0.00386,   0.00391,   3.55130,   12.13120,  12.12950,  
03/30/2024 13:30:06.2,   4.60520,   4.60780,   0.00393,   0.00391,   3.54990,   12.13120,  12.12850,  
03/30/2024 13:30:07.5,   4.60320,   4.60830,   0.00393,   0.00406,   3.54810,   12.13000,  12.12750,  
03/30/2024 13:30:08.9,   4.60210,   4.60260,   0.00400,   0.00422,   3.54690,   12.12890,  12.12650,  
03/30/2024 13:30:10.2,   4.59780,   4.60040,   0.00407,   0.00378,   3.54510,   12.12760,  12.12580,  
03/30/2024 13:30:11.5,   4.59470,   4.59930,   0.00393,   0.00406,   3.54360,   12.12650,  12.12420,  
03/30/2024 13:30:12.8,   4.59740,   4.60210,   0.00393,   0.00383,   3.54220,   12.12540,  12.12380,  
03/30/2024 13:30:14.1,   4.60260,   4.60530,   0.00414,   0.00406,   3.54060,   12.12540,  12.12280,  
03/30/2024 13:30:15.4,   4.60060,   4.60420,   0.00421,   0.00383,   3.53920,   12.12370,  12.12180,  
03/30/2024 13:30:16.7,   4.59950,   4.60200,   0.00386,   0.00383,   3.53780,   12.12310,  12.12080,  
03/30/2024 13:30:18.0,   4.59740,   4.59990,   0.00364,   0.00351,   3.53630,   12.12190,  12.11980,  
03/30/2024 13:30:19.4,   4.59370,   4.59680,   0.00328,   0.00320,   3.53410,   12.12130,  12.11910,  
03/30/2024 13:30:20.7,   4.59320,   4.59660,   0.00314,   0.00351,   3.53190,   12.12010,  12.11810,  
03/30/2024 13:30:22.0,   4.59210,   4.59570,   0.00321,   0.00312,   3.53000,   12.11900,  12.11640,  
03/30/2024 13:30:23.3,   4.59000,   4.59130,   0.00328,   0.00312,   3.52770,   12.11790,  12.11580,  
03/30/2024 13:30:24.6,   4.58680,   4.58870,   0.00307,   0.00343,   3.52550,   12.11670,  12.11410,  
03/30/2024 13:30:25.9,   4.58310,   4.58610,   0.00293,   0.00336,   3.52330,   12.11600,  12.11350,  
03/30/2024 13:30:27.2,   4.58150,   4.58350,   0.00291,   0.00336,   3.52120,   12.11440,  12.11250,  
03/30/2024 13:30:28.5,   4.57090,   4.57440,   0.00328,   0.00307,   3.51900,   12.11380,  12.11150,  
03/30/2024 13:30:29.8,   4.56680,   4.57060,   0.00328,   0.00338,   3.51710,   12.11270,  12.11040,  
03/30/2024 13:30:31.1,   4.56460,   4.56840,   0.00314,   0.00343,   3.51530,   12.11150,  12.10880,  
03/30/2024 13:30:32.5,   4.56510,   4.56900,   0.00328,   0.00343,   3.51340,   12.11030,  12.10810,  
03/30/2024 13:30:33.8,   4.56460,   4.56750,   0.00343,   0.00391,   3.51200,   12.10740,  12.10550,  
03/30/2024 13:30:35.1,   4.56620,   4.57120,   0.00364,   0.00383,   3.51050,   12.10690,  12.10480,  
03/30/2024 13:30:36.4,   4.56460,   4.56640,   0.00386,   0.00406,   3.50860,   12.10570,  12.10410,  
03/30/2024 13:30:37.8,   4.56040,   4.56380,   0.00391,   0.00393,   3.50720,   12.10510,  12.10310,  
03/30/2024 13:30:39.1,   4.56200,   4.56750,   0.00414,   0.00422,   3.50570,   12.10460,  12.10180,  
03/30/2024 13:30:40.4,   4.56620,   4.57110,   0.00386,   0.00414,   3.50390,   12.10280,  12.10150,  
03/30/2024 13:30:41.7,   4.56570,   4.56910,   0.00379,   0.00399,   3.50240,   12.10280,  12.10050,  
03/30/2024 13:30:43.0,   4.56310,   4.56370,   0.00350,   0.00388,   3.50050,   12.10110,  12.09910,  
03/30/2024 13:30:44.3,   4.55560,   4.55900,   0.00398,   0.00359,   3.49910,   12.10120,  12.09810,  
03/30/2024 13:30:45.6,   4.55240,   4.55270,   0.00357,   0.00331,   3.49690,   12.09930,  12.09710,  
03/30/2024 13:30:46.9,   4.54560,   4.54830,   0.00321,   0.00336,   3.49400,   12.09820,  12.09580,  
03/30/2024 13:30:48.3,   4.54820,   4.54990,   0.00286,   0.00320,   3.49210,   12.09760,  12.09520,  
03/30/2024 13:30:49.6,   4.54720,   4.54730,   0.00277,   0.00320,   3.48950,   12.09530,  12.09380,  
03/30/2024 13:30:50.9,   4.53600,   4.53730,   0.00257,   0.00257,   3.48690,   12.09470,  12.09240,  
03/30/2024 13:30:52.2,   4.52760,   4.53030,   0.00313,   0.00273,   3.48400,   12.09360,  12.09110,  
03/30/2024 13:30:53.5,   4.52340,   4.52660,   0.00293,   0.00265,   3.48140,   12.09240,  12.08980,  
03/30/2024 13:30:54.8,   4.51910,   4.52170,   0.00255,   0.00296,   3.47850,   12.09120,  12.08840,  
03/30/2024 13:30:56.2,   4.51910,   4.52290,   0.00248,   0.00281,   3.47620,   12.08950,  12.08710,  
03/30/2024 13:30:57.5,   4.51430,   4.51800,   0.00263,   0.00286,   3.47330,   12.08840,  12.08580,  
03/30/2024 13:30:58.8,   4.51120,   4.51330,   0.00284,   0.00296,   3.47070,   12.08720,  12.08510,  
03/30/2024 13:31:00.1,   4.50540,   4.50790,   0.00313,   0.00304,   3.46850,   12.08600,  12.08310,  
03/30/2024 13:31:01.4,   4.50220,   4.50520,   0.00327,   0.00304,   3.46590,   12.08440,  12.08210,  
03/30/2024 13:31:02.7,   4.49800,   4.50040,   0.00298,   0.00320,   3.46400,   12.08260,  12.08080,  
03/30/2024 13:31:04.0,   4.49480,   4.49830,   0.00291,   0.00317,   3.46180,   12.08150,  12.07910,  
03/30/2024 13:31:05.3,   4.49010,   4.49240,   0.00293,   0.00320,   3.45930,   12.08020,  12.07850,  
03/30/2024 13:31:06.6,   4.48420,   4.48760,   0.00313,   0.00309,   3.45700,   12.07860,  12.07680,  
03/30/2024 13:31:07.9,   4.48310,   4.48610,   0.00334,   0.00343,   3.45530,   12.07790,  12.07580,  
03/30/2024 13:31:09.3,   4.48050,   4.48350,   0.00348,   0.00356,   3.45330,   12.07680,  12.07470,  
03/30/2024 13:31:10.6,   4.47740,   4.48020,   0.00347,   0.00328,   3.45150,   12.07500,  12.07310,  
03/30/2024 13:31:11.9,   4.47420,   4.47700,   0.00327,   0.00356,   3.44970,   12.07390,  12.07170,  
03/30/2024 13:31:13.2,   4.47210,   4.47550,   0.00363,   0.00364,   3.44740,   12.07270,  12.07040,  
03/30/2024 13:31:14.5,   4.46880,   4.47170,   0.00377,   0.00367,   3.44570,   12.07150,  12.06910,  
03/30/2024 13:31:15.9,   4.46780,   4.47010,   0.00384,   0.00380,   3.44410,   12.06990,  12.06770,  
03/30/2024 13:31:17.2,   4.46520,   4.46850,   0.00370,   0.00388,   3.44270,   12.06820,  12.06670,  
03/30/2024 13:31:18.5,   4.46250,   4.46580,   0.00384,   0.00375,   3.44160,   12.06760,  12.06580,  
03/30/2024 13:31:19.8,   4.46090,   4.46420,   0.00377,   0.00383,   3.43980,   12.06690,  12.06440,  
03/30/2024 13:31:21.1,   4.45930,   4.46320,   0.00406,   0.00411,   3.43830,   12.06520,  12.06340,  
03/30/2024 13:31:22.4,   4.45720,   4.46160,   0.00406,   0.00396,   3.43670,   12.06460,  12.06210,  
03/30/2024 13:31:23.7,   4.45560,   4.45840,   0.00406,   0.00383,   3.43530,   12.06350,  12.06080,  
03/30/2024 13:31:25.1,   4.45190,   4.45420,   0.00398,   0.00364,   3.43380,   12.06180,  12.05980,  
03/30/2024 13:31:26.4,   4.44610,   4.44880,   0.00348,   0.00364,   3.43270,   12.06180,  12.05900,  
03/30/2024 13:31:27.7,   4.44030,   4.44190,   0.00348,   0.00325,   3.43080,   12.05890,  12.05610,  
03/30/2024 13:31:29.0,   4.43180,   4.43390,   0.00311,   0.00293,   3.42910,   12.05820,  12.05640,  
03/30/2024 13:31:30.3,   4.42450,   4.42640,   0.00291,   0.00270,   3.42680,   12.05770,  12.05470,  
03/30/2024 13:31:31.7,   4.41860,   4.41950,   0.00247,   0.00194,   3.42430,   12.05600,  12.05370,  
03/30/2024 13:31:33.0,   4.41060,   4.41210,   0.00211,   0.00183,   3.42160,   12.05480,  12.05240,  
03/30/2024 13:31:34.3,   4.40110,   4.40300,   0.00169,   0.00115,   3.41870,   12.05430,  12.05140,  
03/30/2024 13:31:35.6,   4.39470,   4.39710,   0.00154,   0.00113,   3.41580,   12.05250,  12.05000,  
03/30/2024 13:31:36.9,   4.38680,   4.38910,   0.00125,   0.00089,   3.41240,   12.05080,  12.04840,  
03/30/2024 13:31:38.3,   4.37880,   4.38060,   0.00076,   0.00073,   3.40910,   12.04900,  12.04670,  
03/30/2024 13:31:39.6,   4.36880,   4.36940,   0.00041,   0.00010,   3.40580,   12.04790,  12.04570,  
03/30/2024 13:31:40.9,   4.35920,   4.36080,   0.00019,   0.00003,   3.40170,   12.04610,  12.04370,  
03/30/2024 13:31:42.2,   4.34970,   4.35120,   0.00033,   -0.00004,  3.39810,   12.04370,  12.04170,  
03/30/2024 13:31:43.5,   4.34280,   4.34480,   0.00033,   0.00003,   3.39440,   12.04210,  12.03940,  
03/30/2024 13:31:44.8,   4.33060,   4.33200,   0.00025,   0.00003,   3.39110,   12.03920,  12.03740,  
03/30/2024 13:31:46.1,   4.32270,   4.32510,   0.00012,   0.00003,   3.38730,   12.03750,  12.03540,  
03/30/2024 13:31:47.4,   4.31630,   4.31820,   0.00012,   0.00018,   3.38450,   12.03570,  12.03340,  
03/30/2024 13:31:48.8,   4.30620,   4.30550,   -0.00008,  0.00005,   3.38110,   12.03220,  12.03100,  
03/30/2024 13:31:50.1,   4.30470,   4.30530,   0.00089,   0.00065,   3.37810,   12.03120,  12.02900,  
03/30/2024 13:31:51.4,   4.29510,   4.30160,   0.00134,   0.00081,   3.37550,   12.02870,  12.02670,  
03/30/2024 13:31:52.7,   4.29030,   4.29360,   0.00127,   0.00092,   3.37290,   12.02700,  12.02430,  
03/30/2024 13:31:54.0,   4.28770,   4.28930,   0.00132,   0.00128,   3.37070,   12.02470,  12.02270,  
03/30/2024 13:31:55.3,   4.28290,   4.28570,   0.00125,   0.00120,   3.36850,   12.02300,  12.02100,  
03/30/2024 13:31:56.6,   4.28180,   4.28410,   0.00119,   0.00128,   3.36630,   12.02070,  12.01830,  
03/30/2024 13:31:57.9,   4.27650,   4.28140,   0.00161,   0.00160,   3.36450,   12.01950,  12.01700,  
03/30/2024 13:31:59.2,   4.27280,   4.27720,   0.00197,   0.00168,   3.36260,   12.01720,  12.01530,  
03/30/2024 13:32:00.6,   4.26960,   4.27280,   0.00220,   0.00183,   3.36150,   12.01540,  12.01370,  
03/30/2024 13:32:01.9,   4.26900,   4.27120,   0.00225,   0.00207,   3.35970,   12.01370,  12.01230,  
03/30/2024 13:32:03.2,   4.26540,   4.26750,   0.00232,   0.00223,   3.35860,   12.01360,  12.01100,  
03/30/2024 13:32:04.5,   4.26320,   4.26640,   0.00225,   0.00199,   3.35710,   12.01250,  12.00930,  
03/30/2024 13:32:05.8,   4.26110,   4.26430,   0.00232,   0.00243,   3.35600,   12.00910,  12.00690,  
03/30/2024 13:32:07.1,   4.26160,   4.26590,   0.00247,   0.00207,   3.35490,   12.00910,  12.00660,  
03/30/2024 13:32:08.4,   4.26330,   4.26650,   0.00240,   0.00231,   3.35340,   12.00800,  12.00560,  
03/30/2024 13:32:09.7,   4.26010,   4.26320,   0.00247,   0.00254,   3.35270,   12.00620,  12.00430,  
03/30/2024 13:32:11.0,   4.25900,   4.26110,   0.00225,   0.00238,   3.35120,   12.00500,  12.00330,  
03/30/2024 13:32:12.4,   4.25580,   4.26010,   0.00247,   0.00236,   3.35010,   12.00380,  12.00230,  
03/30/2024 13:32:13.7,   4.25480,   4.25900,   0.00248,   0.00231,   3.34900,   12.00330,  12.00090,  
03/30/2024 13:32:15.0,   4.25740,   4.26170,   0.00275,   0.00262,   3.34860,   12.00150,  12.00000,  
03/30/2024 13:32:16.3,   4.25900,   4.26270,   0.00311,   0.00278,   3.34750,   12.00210,  11.99960,  
03/30/2024 13:32:17.6,   4.25800,   4.26170,   0.00290,   0.00259,   3.34710,   11.99980,  11.99790,  
03/30/2024 13:32:18.9,   4.25740,   4.26110,   0.00298,   0.00275,   3.34600,   11.99990,  11.99790,  
03/30/2024 13:32:20.2,   4.25740,   4.26110,   0.00304,   0.00278,   3.34570,   11.99860,  11.99660,  
03/30/2024 13:32:21.5,   4.25950,   4.26380,   0.00331,   0.00299,   3.34490,   11.99800,  11.99590,  
03/30/2024 13:32:22.8,   4.26170,   4.26650,   0.00347,   0.00333,   3.34460,   11.99810,  11.99530,  
03/30/2024 13:32:24.1,   4.26380,   4.26810,   0.00354,   0.00346,   3.34410,   11.99570,  11.99390,  
03/30/2024 13:32:25.4,   4.26640,   4.27130,   0.00367,   0.00341,   3.34420,   11.99700,  11.99460,  
03/30/2024 13:32:26.7,   4.26700,   4.27130,   0.00361,   0.00333,   3.34340,   11.99760,  11.99460,  
03/30/2024 13:32:28.0,   4.27020,   4.27450,   0.00375,   0.00356,   3.34310,   11.99400,  11.99230,  
03/30/2024 13:32:29.4,   4.27180,   4.27670,   0.00390,   0.00356,   3.34380,   11.99400,  11.99290,  
03/30/2024 13:32:30.7,   4.27440,   4.27810,   0.00390,   0.00377,   3.34350,   11.99570,  11.99330,  
03/30/2024 13:32:32.0,   4.27550,   4.27980,   0.00395,   0.00380,   3.34310,   11.99510,  11.99230,  
03/30/2024 13:32:33.2,   4.27660,   4.28040,   0.00395,   0.00372,   3.34310,   11.99290,  11.99130,  
03/30/2024 13:32:34.5,   4.27760,   4.28090,   0.00390,   0.00393,   3.34310,   11.99280,  11.99030,  
03/30/2024 13:32:35.8,   4.27760,   4.28040,   0.00404,   0.00380,   3.34350,   11.99290,  11.99060,  
03/30/2024 13:32:37.2,   4.27920,   4.28300,   0.00424,   0.00409,   3.34380,   11.99280,  11.99130,  
03/30/2024 13:32:38.5,   4.28130,   4.28460,   0.00467,   0.00401,   3.34380,   11.99230,  11.99090,  
03/30/2024 13:32:39.8,   4.28290,   4.28730,   0.00453,   0.00424,   3.34420,   11.99180,  11.99000,  
03/30/2024 13:32:41.1,   4.28500,   4.28850,   0.00433,   0.00388,   3.34420,   11.99290,  11.99130,  
03/30/2024 13:32:42.4,   4.28670,   4.29050,   0.00467,   0.00427,   3.34460,   11.99340,  11.99090,  
03/30/2024 13:32:43.7,   4.28830,   4.29260,   0.00467,   0.00440,   3.34460,   11.99230,  11.99060,  
03/30/2024 13:32:44.9,   4.29090,   4.29420,   0.00467,   0.00435,   3.34460,   11.99290,  11.99060,  
03/30/2024 13:32:46.3,   4.29140,   4.29490,   0.00460,   0.00424,   3.34490,   11.99290,  11.99060,  
03/30/2024 13:32:47.6,   4.29150,   4.29480,   0.00447,   0.00424,   3.34490,   11.99290,  11.99060,  
03/30/2024 13:32:48.9,   4.29360,   4.29640,   0.00431,   0.00416,   3.34530,   11.99290,  11.99060,  
03/30/2024 13:32:50.2,   4.29460,   4.30070,   0.00431,   0.00451,   3.34530,   11.99170,  11.99030,  
03/30/2024 13:32:51.5,   4.28770,   4.29330,   0.00438,   0.00416,   3.34570,   11.99290,  11.99060,  
03/30/2024 13:32:52.8,   4.29300,   4.29210,   0.00438,   0.00411,   3.34530,   11.99230,  11.99060,  
03/30/2024 13:32:54.1,   4.29090,   4.29700,   0.00440,   0.00440,   3.34530,   11.99350,  11.99090,  
03/30/2024 13:32:55.4,   4.28930,   4.29370,   0.00438,   0.00404,   3.34570,   11.99230,  11.99030,  
03/30/2024 13:32:56.7,   4.29200,   4.29380,   0.00424,   0.00432,   3.34530,   11.99230,  11.99060,  
03/30/2024 13:32:58.0,   4.28980,   4.29330,   0.00417,   0.00401,   3.34570,   11.99230,  11.99060,  
03/30/2024 13:32:59.3,   4.28880,   4.29260,   0.00404,   0.00396,   3.34570,   11.99280,  11.99030,  
03/30/2024 13:33:00.6,   4.28720,   4.29100,   0.00424,   0.00401,   3.34570,   11.99350,  11.99130,  
03/30/2024 13:33:01.9,   4.28720,   4.29120,   0.00431,   0.00416,   3.34570,   11.99340,  11.99100,  
03/30/2024 13:33:03.2,   4.28560,   4.29060,   0.00417,   0.00401,   3.34570,   11.99180,  11.99030,  
03/30/2024 13:33:04.5,   4.28460,   4.28790,   0.00410,   0.00393,   3.34570,   11.99290,  11.99090,  
03/30/2024 13:33:05.8,   4.28240,   4.28580,   0.00388,   0.00385,   3.34570,   11.99350,  11.99160,  
03/30/2024 13:33:07.1,   4.27980,   4.28370,   0.00395,   0.00393,   3.34570,   11.99280,  11.99090,  
03/30/2024 13:33:08.4,   4.27770,   4.27980,   0.00388,   0.00393,   3.34570,   11.99290,  11.99060,  
03/30/2024 13:33:09.7,   4.27500,   4.27820,   0.00388,   0.00369,   3.34540,   11.99230,  11.99100,  
03/30/2024 13:33:11.0,   4.27290,   4.27570,   0.00375,   0.00380,   3.34570,   11.99350,  11.99160,  
03/30/2024 13:33:12.3,   4.27140,   4.27350,   0.00383,   0.00385,   3.34540,   11.99290,  11.99090,  
03/30/2024 13:33:13.6,   4.26860,   4.27190,   0.00388,   0.00356,   3.34500,   11.99230,  11.99030,  
03/30/2024 13:33:14.9,   4.26650,   4.26980,   0.00374,   0.00361,   3.34540,   11.99290,  11.99130,  
03/30/2024 13:33:16.2,   4.26440,   4.26610,   0.00374,   0.00361,   3.34530,   11.99350,  11.99160,  
03/30/2024 13:33:17.5,   4.26230,   4.26500,   0.00380,   0.00361,   3.34530,   11.99350,  11.99130,  
03/30/2024 13:33:18.8,   4.26010,   4.26340,   0.00374,   0.00377,   3.34490,   11.99280,  11.99060,  
03/30/2024 13:33:20.1,   4.25800,   4.26180,   0.00381,   0.00361,   3.34540,   11.99290,  11.99090,  
03/30/2024 13:33:21.4,   4.25640,   4.25960,   0.00374,   0.00374,   3.34540,   11.99350,  11.99130,  
03/30/2024 13:33:22.7,   4.25540,   4.25640,   0.00374,   0.00369,   3.34540,   11.99290,  11.99130,  
03/30/2024 13:33:24.0,   4.25220,   4.25480,   0.00367,   0.00346,   3.34530,   11.99410,  11.99130,  
03/30/2024 13:33:25.3,   4.25060,   4.25270,   0.00374,   0.00330,   3.34530,   11.99290,  11.99100,  
03/30/2024 13:33:26.6,   4.24850,   4.25000,   0.00352,   0.00338,   3.34570,   11.99290,  11.99100,  
03/30/2024 13:33:27.9,   4.24800,   4.24680,   0.00338,   0.00346,   3.34530,   11.99350,  11.99160,  
03/30/2024 13:33:29.2,   4.24380,   4.24360,   0.00351,   0.00346,   3.34540,   11.99640,  11.99430,  
03/30/2024 13:33:30.5,   4.24000,   4.24310,   0.00360,   0.00346,   3.34570,   11.99520,  11.99300,  
03/30/2024 13:33:31.8,   4.23580,   4.23880,   0.00352,   0.00346,   3.34570,   11.99470,  11.99260,  
03/30/2024 13:33:33.1,   4.23360,   4.23680,   0.00352,   0.00330,   3.34570,   11.99520,  11.99330,  
03/30/2024 13:33:34.4,   4.23150,   4.23400,   0.00338,   0.00338,   3.34610,   11.99580,  11.99400,  
03/30/2024 13:33:35.7,   4.23000,   4.23400,   0.00352,   0.00330,   3.34600,   11.99530,  11.99290,  
03/30/2024 13:33:37.0,   4.22940,   4.23350,   0.00351,   0.00343,   3.34650,   11.99530,  11.99300,  
03/30/2024 13:33:38.3,   4.22830,   4.23240,   0.00358,   0.00338,   3.34680,   11.99580,  11.99360,  
03/30/2024 13:33:39.6,   4.22840,   4.23090,   0.00360,   0.00343,   3.34650,   11.99700,  11.99400,  
03/30/2024 13:33:40.9,   4.22680,   4.23030,   0.00358,   0.00322,   3.34710,   11.99520,  11.99260,  
03/30/2024 13:33:42.2,   4.22680,   4.23040,   0.00360,   0.00338,   3.34710,   11.99520,  11.99300,  
03/30/2024 13:33:43.5,   4.22680,   4.23030,   0.00337,   0.00322,   3.34760,   11.99580,  11.99360,  
03/30/2024 13:33:44.8,   4.22620,   4.22970,   0.00331,   0.00311,   3.34760,   11.99640,  11.99360,  
03/30/2024 13:33:46.1,   4.22680,   4.22970,   0.00322,   0.00311,   3.34790,   11.99580,  11.99400,  
03/30/2024 13:33:47.4,   4.22620,   4.22980,   0.00338,   0.00299,   3.34790,   11.99810,  11.99560,  
03/30/2024 13:33:48.7,   4.22730,   4.23140,   0.00317,   0.00319,   3.34790,   11.99760,  11.99560,  
03/30/2024 13:33:50.0,   4.22830,   4.23250,   0.00315,   0.00283,   3.34790,   11.99650,  11.99460,  
03/30/2024 13:33:51.3,   4.22780,   4.23130,   0.00308,   0.00291,   3.34830,   11.99760,  11.99530,  
03/30/2024 13:33:52.6,   4.22780,   4.23140,   0.00301,   0.00296,   3.34790,   11.99760,  11.99560,  
03/30/2024 13:33:53.9,   4.22780,   4.23200,   0.00294,   0.00275,   3.34760,   11.99760,  11.99530,  
03/30/2024 13:33:55.2,   4.22570,   4.22820,   0.00287,   0.00264,   3.34760,   11.99640,  11.99470,  
03/30/2024 13:33:56.5,   4.22410,   4.22810,   0.00294,   0.00275,   3.34720,   11.99760,  11.99530,  
03/30/2024 13:33:57.8,   4.22400,   4.22820,   0.00287,   0.00272,   3.34760,   11.99810,  11.99570,  
03/30/2024 13:33:59.1,   4.22460,   4.22720,   0.00294,   0.00288,   3.34650,   11.99760,  11.99530,  
03/30/2024 13:34:00.4,   4.22460,   4.22720,   0.00302,   0.00272,   3.34650,   11.99700,  11.99500,  
03/30/2024 13:34:01.7,   4.22460,   4.22770,   0.00294,   0.00280,   3.34680,   11.99700,  11.99500,  
03/30/2024 13:34:03.0,   4.22360,   4.22720,   0.00301,   0.00280,   3.34650,   11.99760,  11.99570,  
03/30/2024 13:34:04.3,   4.22250,   4.22660,   0.00279,   0.00280,   3.34650,   11.99760,  11.99570,  
03/30/2024 13:34:05.6,   4.22250,   4.22610,   0.00308,   0.00272,   3.34650,   11.99760,  11.99570,  
03/30/2024 13:34:06.9,   4.22150,   4.22610,   0.00294,   0.00288,   3.34620,   11.99760,  11.99530,  
03/30/2024 13:34:08.2,   4.22200,   4.22610,   0.00315,   0.00288,   3.34580,   11.99710,  11.99460,  
03/30/2024 13:34:09.5,   4.22310,   4.22720,   0.00301,   0.00304,   3.34610,   11.99590,  11.99370,  
03/30/2024 13:34:10.8,   4.22360,   4.22720,   0.00301,   0.00291,   3.34610,   11.99520,  11.99370,  
03/30/2024 13:34:12.1,   4.22460,   4.22820,   0.00314,   0.00311,   3.34580,   11.99650,  11.99370,  
03/30/2024 13:34:13.4,   4.22420,   4.22780,   0.00308,   0.00288,   3.34570,   11.99530,  11.99330,  
03/30/2024 13:34:14.7,   4.22460,   4.22820,   0.00322,   0.00311,   3.34570,   11.99580,  11.99300,  
03/30/2024 13:34:16.0,   4.22520,   4.22930,   0.00314,   0.00296,   3.34620,   11.99640,  11.99370,  
03/30/2024 13:34:17.3,   4.22520,   4.22890,   0.00315,   0.00291,   3.34580,   11.99520,  11.99360,  
03/30/2024 13:34:18.6,   4.22680,   4.23040,   0.00315,   0.00296,   3.34540,   11.99530,  11.99330,  
03/30/2024 13:34:19.9,   4.22780,   4.23040,   0.00308,   0.00288,   3.34570,   11.99590,  11.99300,  
03/30/2024 13:34:21.2,   4.22780,   4.23090,   0.00315,   0.00296,   3.34570,   11.99530,  11.99300,  
03/30/2024 13:34:22.5,   4.22680,   4.23100,   0.00322,   0.00280,   3.34580,   11.99590,  11.99330,  
03/30/2024 13:34:23.8,   4.22740,   4.23140,   0.00315,   0.00304,   3.34580,   11.99590,  11.99370,  
03/30/2024 13:34:25.1,   4.22890,   4.23200,   0.00329,   0.00296,   3.34540,   11.99530,  11.99330,  
03/30/2024 13:34:26.4,   4.22950,   4.23320,   0.00322,   0.00311,   3.34540,   11.99530,  11.99330,  
03/30/2024 13:34:27.6,   4.23000,   4.23360,   0.00329,   0.00319,   3.34580,   11.99470,  11.99300,  
03/30/2024 13:34:28.9,   4.23060,   4.23370,   0.00337,   0.00327,   3.34540,   11.99530,  11.99330,  
03/30/2024 13:34:30.2,   4.23060,   4.23480,   0.00337,   0.00311,   3.34570,   11.99530,  11.99370,  
03/30/2024 13:34:31.5,   4.23060,   4.23420,   0.00357,   0.00311,   3.34570,   11.99590,  11.99370,  
03/30/2024 13:34:32.8,   4.23160,   4.23580,   0.00322,   0.00319,   3.34570,   11.99650,  11.99370,  
03/30/2024 13:34:34.1,   4.23320,   4.23640,   0.00357,   0.00319,   3.34570,   11.99590,  11.99370,  
03/30/2024 13:34:35.4,   4.23370,   4.23690,   0.00351,   0.00304,   3.34540,   11.99590,  11.99330,  
03/30/2024 13:34:36.7,   4.23370,   4.23730,   0.00329,   0.00304,   3.34620,   11.99530,  11.99330,  
03/30/2024 13:34:38.0,   4.23530,   4.23890,   0.00349,   0.00327,   3.34620,   11.99470,  11.99340,  
03/30/2024 13:34:39.3,   4.23630,   4.24050,   0.00322,   0.00319,   3.34620,   11.99600,  11.99300,  
03/30/2024 13:34:40.6,   4.23850,   4.24210,   0.00349,   0.00316,   3.34610,   11.99590,  11.99400,  
03/30/2024 13:34:41.9,   4.23850,   4.24270,   0.00351,   0.00356,   3.34620,   11.99710,  11.99400,  
03/30/2024 13:34:43.2,   4.23800,   4.24170,   0.00329,   0.00311,   3.34580,   11.99470,  11.99270,  
03/30/2024 13:34:44.5,   4.24000,   4.24330,   0.00329,   0.00319,   3.34620,   11.99640,  11.99400,  
03/30/2024 13:34:45.8,   4.23950,   4.24320,   0.00335,   0.00311,   3.34620,   11.99650,  11.99400,  
03/30/2024 13:34:47.1,   4.24120,   4.24590,   0.00335,   0.00311,   3.34620,   11.99530,  11.99330,  
03/30/2024 13:34:48.4,   4.24320,   4.24540,   0.00337,   0.00311,   3.34620,   11.99590,  11.99370,  
03/30/2024 13:34:49.7,   4.24380,   4.24760,   0.00335,   0.00319,   3.34540,   11.99590,  11.99400,  
03/30/2024 13:34:51.0,   4.24380,   4.24810,   0.00329,   0.00304,   3.34580,   11.99590,  11.99370,  
03/30/2024 13:34:52.3,   4.24600,   4.24910,   0.00322,   0.00311,   3.34550,   11.99590,  11.99330,  
